SNo,ObservationDate,State,Country,Last Update
1472,2/14/2020,"San Benito, CA",US,2020-02-03T03:53:02
1473,2/14/2020,"San Diego County, CA",US,2020-02-13T03:13:08
1474,2/14/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
1475,2/14/2020,,Belgium,2020-02-04T15:43:02
1476,2/14/2020,,Cambodia,2020-02-12T07:43:02
1477,2/14/2020,"London, ON",Canada,2020-02-12T18:53:03
1478,2/14/2020,,Egypt,2020-02-14T23:53:02
1479,2/14/2020,,Finland,2020-02-12T00:03:12
1480,2/14/2020,Tibet,Mainland China,2020-02-12T06:43:02
1481,2/14/2020,,Nepal,2020-02-12T14:43:03
1482,2/14/2020,,Sri Lanka,2020-02-08T03:43:03
1483,2/14/2020,,Sweden,2020-02-01T02:13:26
1484,2/14/2020,"Boston, MA",US,2020-02-01T19:43:03
1485,2/14/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
1486,2/14/2020,"Madison, WI",US,2020-02-05T21:53:02
1487,2/14/2020,"Orange, CA",US,2020-02-01T19:53:03
1488,2/14/2020,"San Antonio, TX",US,2020-02-13T18:53:02
1489,2/14/2020,"Seattle, WA",US,2020-02-09T07:03:04
1490,2/14/2020,"Tempe, AZ",US,2020-02-01T19:43:03
1491,2/15/2020,Hubei,Mainland China,2020-02-15T23:13:05
1492,2/15/2020,Guangdong,Mainland China,2020-02-15T14:03:04
1493,2/15/2020,Henan,Mainland China,2020-02-15T12:13:08
1494,2/15/2020,Zhejiang,Mainland China,2020-02-15T11:23:17
1495,2/15/2020,Hunan,Mainland China,2020-02-15T13:03:04
1496,2/15/2020,Anhui,Mainland China,2020-02-15T12:13:08
1497,2/15/2020,Jiangxi,Mainland China,2020-02-15T01:33:02
1498,2/15/2020,Jiangsu,Mainland China,2020-02-15T12:13:08
1499,2/15/2020,Chongqing,Mainland China,2020-02-15T23:23:07
1500,2/15/2020,Shandong,Mainland China,2020-02-15T11:23:17
1501,2/15/2020,Sichuan,Mainland China,2020-02-15T08:43:03
1502,2/15/2020,Heilongjiang,Mainland China,2020-02-15T11:43:01
1503,2/15/2020,Beijing,Mainland China,2020-02-15T09:53:01
1504,2/15/2020,Shanghai,Mainland China,2020-02-15T03:13:06
1505,2/15/2020,Hebei,Mainland China,2020-02-15T13:03:04
1506,2/15/2020,Fujian,Mainland China,2020-02-15T13:03:04
1507,2/15/2020,Diamond Princess cruise ship,Others,2020-02-15T17:03:04
1508,2/15/2020,Guangxi,Mainland China,2020-02-15T06:33:01
1509,2/15/2020,Shaanxi,Mainland China,2020-02-15T12:13:08
1510,2/15/2020,Yunnan,Mainland China,2020-02-15T06:33:01
1511,2/15/2020,Hainan,Mainland China,2020-02-15T11:23:17
1512,2/15/2020,Guizhou,Mainland China,2020-02-15T14:53:04
1513,2/15/2020,Shanxi,Mainland China,2020-02-15T23:13:05
1514,2/15/2020,Tianjin,Mainland China,2020-02-15T13:43:01
1515,2/15/2020,Liaoning,Mainland China,2020-02-15T09:53:01
1516,2/15/2020,Gansu,Mainland China,2020-02-15T12:13:08
1517,2/15/2020,Jilin,Mainland China,2020-02-15T12:13:08
1518,2/15/2020,,Singapore,2020-02-15T23:53:02
1519,2/15/2020,Ningxia,Mainland China,2020-02-15T08:43:03
1520,2/15/2020,Xinjiang,Mainland China,2020-02-15T09:53:01
1521,2/15/2020,Inner Mongolia,Mainland China,2020-02-15T14:03:04
1522,2/15/2020,Hong Kong,Hong Kong,2020-02-14T09:03:12
1523,2/15/2020,,Japan,2020-02-15T17:43:06
1524,2/15/2020,,Thailand,2020-02-13T17:53:03
1525,2/15/2020,,South Korea,2020-02-15T23:33:02
1526,2/15/2020,,Malaysia,2020-02-15T23:43:02
1527,2/15/2020,Qinghai,Mainland China,2020-02-15T08:43:03
1528,2/15/2020,Taiwan,Taiwan,2020-02-15T03:43:02
1529,2/15/2020,,Germany,2020-02-13T15:13:11
1530,2/15/2020,,Vietnam,2020-02-13T06:33:02
1531,2/15/2020,,France,2020-02-15T20:53:02
1532,2/15/2020,Macau,Macau,2020-02-13T14:13:06
1533,2/15/2020,,UK,2020-02-12T19:03:06
1534,2/15/2020,,United Arab Emirates,2020-02-15T06:03:03
1535,2/15/2020,Queensland,Australia,2020-02-09T19:33:02
1536,2/15/2020,New South Wales,Australia,2020-02-13T17:53:03
1537,2/15/2020,Victoria,Australia,2020-02-13T17:53:03
1538,2/15/2020,British Columbia,Canada,2020-02-07T05:43:03
1539,2/15/2020,,India,2020-02-13T18:53:02
1540,2/15/2020,,Italy,2020-02-07T17:53:02
1541,2/15/2020,,Philippines,2020-02-12T07:43:02
1542,2/15/2020,South Australia,Australia,2020-02-02T22:33:07
1543,2/15/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
1544,2/15/2020,,Russia,2020-02-12T14:43:03
1545,2/15/2020,,Spain,2020-02-15T17:23:04
1546,2/15/2020,"Chicago, IL",US,2020-02-09T19:03:03
1547,2/15/2020,"San Benito, CA",US,2020-02-03T03:53:02
1548,2/15/2020,"San Diego County, CA",US,2020-02-13T03:13:08
1549,2/15/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
1550,2/15/2020,,Belgium,2020-02-04T15:43:02
1551,2/15/2020,,Cambodia,2020-02-12T07:43:02
1552,2/15/2020,"London, ON",Canada,2020-02-12T18:53:03
1553,2/15/2020,,Egypt,2020-02-14T23:53:02
1554,2/15/2020,,Finland,2020-02-12T00:03:12
1555,2/15/2020,Tibet,Mainland China,2020-02-12T06:43:02
1556,2/15/2020,,Nepal,2020-02-12T14:43:03
1557,2/15/2020,,Sri Lanka,2020-02-08T03:43:03
1558,2/15/2020,,Sweden,2020-02-01T02:13:26
1559,2/15/2020,"Boston, MA",US,2020-02-01T19:43:03
1560,2/15/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
1561,2/15/2020,"Madison, WI",US,2020-02-05T21:53:02
1562,2/15/2020,"Orange, CA",US,2020-02-01T19:53:03
1563,2/15/2020,"San Antonio, TX",US,2020-02-13T18:53:02
1564,2/15/2020,"Seattle, WA",US,2020-02-09T07:03:04
1565,2/15/2020,"Tempe, AZ",US,2020-02-01T19:43:03
1566,2/16/2020,Hubei,Mainland China,2020-02-16T23:53:01
1567,2/16/2020,Guangdong,Mainland China,2020-02-16T12:03:06
1568,2/16/2020,Henan,Mainland China,2020-02-16T13:53:03
1569,2/16/2020,Zhejiang,Mainland China,2020-02-16T09:33:02
1570,2/16/2020,Hunan,Mainland China,2020-02-16T13:13:04
1571,2/16/2020,Anhui,Mainland China,2020-02-16T08:33:02
1572,2/16/2020,Jiangxi,Mainland China,2020-02-16T10:03:06
1573,2/16/2020,Jiangsu,Mainland China,2020-02-16T09:33:02
1574,2/16/2020,Chongqing,Mainland China,2020-02-16T23:53:01
1575,2/16/2020,Shandong,Mainland China,2020-02-16T12:03:06
1576,2/16/2020,Sichuan,Mainland China,2020-02-16T10:03:06
1577,2/16/2020,Heilongjiang,Mainland China,2020-02-16T13:53:03
1578,2/16/2020,Beijing,Mainland China,2020-02-16T10:03:06
1579,2/16/2020,Diamond Princess cruise ship,Others,2020-02-16T03:43:02
1580,2/16/2020,Shanghai,Mainland China,2020-02-16T02:53:02
1581,2/16/2020,Hebei,Mainland China,2020-02-16T12:03:06
1582,2/16/2020,Fujian,Mainland China,2020-02-16T12:03:06
1583,2/16/2020,Guangxi,Mainland China,2020-02-16T12:03:06
1584,2/16/2020,Shaanxi,Mainland China,2020-02-16T13:53:03
1585,2/16/2020,Yunnan,Mainland China,2020-02-16T09:53:01
1586,2/16/2020,Hainan,Mainland China,2020-02-16T12:03:06
1587,2/16/2020,Guizhou,Mainland China,2020-02-16T09:13:09
1588,2/16/2020,Shanxi,Mainland China,2020-02-16T23:53:01
1589,2/16/2020,Tianjin,Mainland China,2020-02-16T12:23:02
1590,2/16/2020,Liaoning,Mainland China,2020-02-16T12:03:06
1591,2/16/2020,Gansu,Mainland China,2020-02-16T13:53:03
1592,2/16/2020,Jilin,Mainland China,2020-02-16T10:03:06
1593,2/16/2020,,Singapore,2020-02-16T16:23:06
1594,2/16/2020,Xinjiang,Mainland China,2020-02-16T08:33:02
1595,2/16/2020,Inner Mongolia,Mainland China,2020-02-16T08:33:02
1596,2/16/2020,Ningxia,Mainland China,2020-02-15T08:43:03
1597,2/16/2020,,Japan,2020-02-16T17:43:03
1598,2/16/2020,Hong Kong,Hong Kong,2020-02-16T09:53:01
1599,2/16/2020,,Thailand,2020-02-16T18:03:02
1600,2/16/2020,,South Korea,2020-02-16T01:33:02
1601,2/16/2020,,Malaysia,2020-02-15T23:43:02
1602,2/16/2020,Taiwan,Taiwan,2020-02-16T11:23:06
1603,2/16/2020,Qinghai,Mainland China,2020-02-15T08:43:03
1604,2/16/2020,,Germany,2020-02-13T15:13:11
1605,2/16/2020,,Vietnam,2020-02-13T06:33:02
1606,2/16/2020,,France,2020-02-15T20:53:02
1607,2/16/2020,Macau,Macau,2020-02-16T12:03:06
1608,2/16/2020,,UK,2020-02-16T16:23:06
1609,2/16/2020,,United Arab Emirates,2020-02-16T20:43:02
1610,2/16/2020,Queensland,Australia,2020-02-09T19:33:02
1611,2/16/2020,New South Wales,Australia,2020-02-13T17:53:03
1612,2/16/2020,Victoria,Australia,2020-02-13T17:53:03
1613,2/16/2020,British Columbia,Canada,2020-02-07T05:43:03
1614,2/16/2020,,India,2020-02-16T07:43:02
1615,2/16/2020,,Italy,2020-02-07T17:53:02
1616,2/16/2020,,Philippines,2020-02-12T07:43:02
1617,2/16/2020,South Australia,Australia,2020-02-02T22:33:07
1618,2/16/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
1619,2/16/2020,,Russia,2020-02-12T14:43:03
1620,2/16/2020,,Spain,2020-02-15T17:23:04
1621,2/16/2020,"Chicago, IL",US,2020-02-09T19:03:03
1622,2/16/2020,"San Benito, CA",US,2020-02-03T03:53:02
1623,2/16/2020,"San Diego County, CA",US,2020-02-13T03:13:08
1624,2/16/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
1625,2/16/2020,,Belgium,2020-02-04T15:43:02
1626,2/16/2020,,Cambodia,2020-02-12T07:43:02
1627,2/16/2020,"London, ON",Canada,2020-02-12T18:53:03
1628,2/16/2020,,Egypt,2020-02-14T23:53:02
1629,2/16/2020,,Finland,2020-02-12T00:03:12
1630,2/16/2020,Tibet,Mainland China,2020-02-12T06:43:02
1631,2/16/2020,,Nepal,2020-02-12T14:43:03
1632,2/16/2020,,Sri Lanka,2020-02-08T03:43:03
1633,2/16/2020,,Sweden,2020-02-01T02:13:26
1634,2/16/2020,"Boston, MA",US,2020-02-01T19:43:03
1635,2/16/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
1636,2/16/2020,"Madison, WI",US,2020-02-05T21:53:02
1637,2/16/2020,"Orange, CA",US,2020-02-01T19:53:03
1638,2/16/2020,"San Antonio, TX",US,2020-02-13T18:53:02
1639,2/16/2020,"Seattle, WA",US,2020-02-09T07:03:04
1640,2/16/2020,"Tempe, AZ",US,2020-02-01T19:43:03
1641,2/17/2020,Hubei,Mainland China,2020-02-17T23:13:06
1642,2/17/2020,Guangdong,Mainland China,2020-02-17T12:43:02
1643,2/17/2020,Henan,Mainland China,2020-02-17T14:53:02
1644,2/17/2020,Zhejiang,Mainland China,2020-02-17T11:23:06
1645,2/17/2020,Hunan,Mainland China,2020-02-17T11:43:01
1646,2/17/2020,Anhui,Mainland China,2020-02-17T09:13:07
1647,2/17/2020,Jiangxi,Mainland China,2020-02-17T01:33:02
1648,2/17/2020,Jiangsu,Mainland China,2020-02-17T10:23:04
1649,2/17/2020,Chongqing,Mainland China,2020-02-17T23:13:06
1650,2/17/2020,Shandong,Mainland China,2020-02-17T11:03:06
1651,2/17/2020,Sichuan,Mainland China,2020-02-17T13:13:09
1652,2/17/2020,Heilongjiang,Mainland China,2020-02-17T08:03:06
1653,2/17/2020,Diamond Princess cruise ship,Others,2020-02-17T14:33:04
1654,2/17/2020,Beijing,Mainland China,2020-02-17T01:23:02
1655,2/17/2020,Shanghai,Mainland China,2020-02-17T23:53:02
1656,2/17/2020,Hebei,Mainland China,2020-02-17T13:03:06
1657,2/17/2020,Fujian,Mainland China,2020-02-17T10:23:04
1658,2/17/2020,Shaanxi,Mainland China,2020-02-17T11:43:01
1659,2/17/2020,Guangxi,Mainland China,2020-02-17T10:23:04
1660,2/17/2020,Yunnan,Mainland China,2020-02-17T10:23:04
1661,2/17/2020,Hainan,Mainland China,2020-02-17T11:03:06
1662,2/17/2020,Guizhou,Mainland China,2020-02-17T11:13:16
1663,2/17/2020,Shanxi,Mainland China,2020-02-17T22:53:01
1664,2/17/2020,Tianjin,Mainland China,2020-02-17T12:43:02
1665,2/17/2020,Liaoning,Mainland China,2020-02-17T11:13:16
1666,2/17/2020,Gansu,Mainland China,2020-02-17T14:53:02
1667,2/17/2020,Jilin,Mainland China,2020-02-17T11:03:06
1668,2/17/2020,,Singapore,2020-02-17T14:33:04
1669,2/17/2020,Xinjiang,Mainland China,2020-02-17T01:53:01
1670,2/17/2020,Inner Mongolia,Mainland China,2020-02-17T02:03:06
1671,2/17/2020,Ningxia,Mainland China,2020-02-17T11:03:06
1672,2/17/2020,,Japan,2020-02-17T14:33:04
1673,2/17/2020,Hong Kong,Hong Kong,2020-02-17T22:53:01
1674,2/17/2020,,Thailand,2020-02-17T07:33:02
1675,2/17/2020,,South Korea,2020-02-17T23:43:01
1676,2/17/2020,,Malaysia,2020-02-15T23:43:02
1677,2/17/2020,Taiwan,Taiwan,2020-02-17T15:43:02
1678,2/17/2020,Qinghai,Mainland China,2020-02-15T08:43:03
1679,2/17/2020,,Germany,2020-02-13T15:13:11
1680,2/17/2020,,Vietnam,2020-02-13T06:33:02
1681,2/17/2020,,France,2020-02-15T20:53:02
1682,2/17/2020,Macau,Macau,2020-02-16T12:03:06
1683,2/17/2020,,UK,2020-02-16T16:23:06
1684,2/17/2020,,United Arab Emirates,2020-02-16T20:43:02
1685,2/17/2020,Queensland,Australia,2020-02-09T19:33:02
1686,2/17/2020,British Columbia,Canada,2020-02-17T08:03:07
1687,2/17/2020,New South Wales,Australia,2020-02-13T17:53:03
1688,2/17/2020,Victoria,Australia,2020-02-13T17:53:03
1689,2/17/2020,,India,2020-02-16T07:43:02
1690,2/17/2020,,Italy,2020-02-07T17:53:02
1691,2/17/2020,,Philippines,2020-02-12T07:43:02
1692,2/17/2020,South Australia,Australia,2020-02-17T08:13:09
1693,2/17/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
1694,2/17/2020,,Russia,2020-02-12T14:43:03
1695,2/17/2020,,Spain,2020-02-15T17:23:04
1696,2/17/2020,"Chicago, IL",US,2020-02-09T19:03:03
1697,2/17/2020,"San Benito, CA",US,2020-02-03T03:53:02
1698,2/17/2020,"San Diego County, CA",US,2020-02-13T03:13:08
1699,2/17/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
1700,2/17/2020,,Belgium,2020-02-17T04:23:06
1701,2/17/2020,,Cambodia,2020-02-12T07:43:02
1702,2/17/2020,"London, ON",Canada,2020-02-12T18:53:03
1703,2/17/2020,,Egypt,2020-02-14T23:53:02
1704,2/17/2020,,Finland,2020-02-12T00:03:12
1705,2/17/2020,Tibet,Mainland China,2020-02-12T06:43:02
1706,2/17/2020,,Nepal,2020-02-12T14:43:03
1707,2/17/2020,,Sri Lanka,2020-02-08T03:43:03
1708,2/17/2020,,Sweden,2020-02-01T02:13:26
1709,2/17/2020,"Boston, MA",US,2020-02-01T19:43:03
1710,2/17/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
1711,2/17/2020,"Madison, WI",US,2020-02-05T21:53:02
1712,2/17/2020,"Orange, CA",US,2020-02-01T19:53:03
1713,2/17/2020,"San Antonio, TX",US,2020-02-13T18:53:02
1714,2/17/2020,"Seattle, WA",US,2020-02-09T07:03:04
1715,2/17/2020,"Tempe, AZ",US,2020-02-01T19:43:03
1716,2/18/2020,Hubei,Mainland China,2020-02-18T23:13:11
1717,2/18/2020,Guangdong,Mainland China,2020-02-18T13:43:02
1718,2/18/2020,Henan,Mainland China,2020-02-18T14:23:02
1719,2/18/2020,Zhejiang,Mainland China,2020-02-18T12:23:02
1720,2/18/2020,Hunan,Mainland China,2020-02-18T13:43:02
1721,2/18/2020,Anhui,Mainland China,2020-02-18T13:43:02
1722,2/18/2020,Jiangxi,Mainland China,2020-02-18T01:33:01
1723,2/18/2020,Jiangsu,Mainland China,2020-02-18T12:33:02
1724,2/18/2020,Chongqing,Mainland China,2020-02-18T23:23:03
1725,2/18/2020,Shandong,Mainland China,2020-02-18T12:13:08
1726,2/18/2020,Diamond Princess cruise ship,Others,2020-02-18T16:53:03
1727,2/18/2020,Sichuan,Mainland China,2020-02-18T12:33:02
1728,2/18/2020,Heilongjiang,Mainland China,2020-02-18T11:03:12
1729,2/18/2020,Beijing,Mainland China,2020-02-18T02:13:06
1730,2/18/2020,Shanghai,Mainland China,2020-02-18T05:03:08
1731,2/18/2020,Hebei,Mainland China,2020-02-18T23:53:01
1732,2/18/2020,Fujian,Mainland China,2020-02-18T09:43:08
1733,2/18/2020,Guangxi,Mainland China,2020-02-18T12:33:02
1734,2/18/2020,Shaanxi,Mainland China,2020-02-18T14:23:02
1735,2/18/2020,Yunnan,Mainland China,2020-02-18T09:43:08
1736,2/18/2020,Hainan,Mainland China,2020-02-18T10:43:02
1737,2/18/2020,Guizhou,Mainland China,2020-02-18T13:33:02
1738,2/18/2020,Shanxi,Mainland China,2020-02-18T23:23:03
1739,2/18/2020,Tianjin,Mainland China,2020-02-18T13:53:02
1740,2/18/2020,Liaoning,Mainland China,2020-02-18T12:53:02
1741,2/18/2020,Gansu,Mainland China,2020-02-18T14:53:02
1742,2/18/2020,Jilin,Mainland China,2020-02-18T07:43:02
1743,2/18/2020,,Singapore,2020-02-18T16:53:03
1744,2/18/2020,Xinjiang,Mainland China,2020-02-18T01:03:15
1745,2/18/2020,,Japan,2020-02-18T17:23:04
1746,2/18/2020,Inner Mongolia,Mainland China,2020-02-18T02:03:06
1747,2/18/2020,Ningxia,Mainland China,2020-02-18T10:23:03
1748,2/18/2020,Hong Kong,Hong Kong,2020-02-18T23:43:02
1749,2/18/2020,,Thailand,2020-02-17T07:33:02
1750,2/18/2020,,South Korea,2020-02-18T03:43:02
1751,2/18/2020,,Malaysia,2020-02-18T16:23:02
1752,2/18/2020,Taiwan,Taiwan,2020-02-17T15:43:02
1753,2/18/2020,Qinghai,Mainland China,2020-02-18T07:43:02
1754,2/18/2020,,Germany,2020-02-18T17:03:03
1755,2/18/2020,,Vietnam,2020-02-13T06:33:02
1756,2/18/2020,,France,2020-02-15T20:53:02
1757,2/18/2020,Macau,Macau,2020-02-16T12:03:06
1758,2/18/2020,,UK,2020-02-16T16:23:06
1759,2/18/2020,,United Arab Emirates,2020-02-16T20:43:02
1760,2/18/2020,Queensland,Australia,2020-02-09T19:33:02
1761,2/18/2020,British Columbia,Canada,2020-02-17T08:03:07
1762,2/18/2020,New South Wales,Australia,2020-02-13T17:53:03
1763,2/18/2020,Victoria,Australia,2020-02-13T17:53:03
1764,2/18/2020,,India,2020-02-16T07:43:02
1765,2/18/2020,,Italy,2020-02-07T17:53:02
1766,2/18/2020,,Philippines,2020-02-12T07:43:02
1767,2/18/2020,South Australia,Australia,2020-02-17T08:13:09
1768,2/18/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
1769,2/18/2020,,Russia,2020-02-12T14:43:03
1770,2/18/2020,,Spain,2020-02-15T17:23:04
1771,2/18/2020,"Chicago, IL",US,2020-02-09T19:03:03
1772,2/18/2020,"San Benito, CA",US,2020-02-03T03:53:02
1773,2/18/2020,"San Diego County, CA",US,2020-02-13T03:13:08
1774,2/18/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
1775,2/18/2020,,Belgium,2020-02-17T04:23:06
1776,2/18/2020,,Cambodia,2020-02-12T07:43:02
1777,2/18/2020,"London, ON",Canada,2020-02-12T18:53:03
1778,2/18/2020,,Egypt,2020-02-14T23:53:02
1779,2/18/2020,,Finland,2020-02-12T00:03:12
1780,2/18/2020,Tibet,Mainland China,2020-02-12T06:43:02
1781,2/18/2020,,Nepal,2020-02-12T14:43:03
1782,2/18/2020,,Sri Lanka,2020-02-08T03:43:03
1783,2/18/2020,,Sweden,2020-02-01T02:13:26
1784,2/18/2020,"Boston, MA",US,2020-02-01T19:43:03
1785,2/18/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
1786,2/18/2020,"Madison, WI",US,2020-02-05T21:53:02
1787,2/18/2020,"Orange, CA",US,2020-02-01T19:53:03
1788,2/18/2020,"San Antonio, TX",US,2020-02-13T18:53:02
1789,2/18/2020,"Seattle, WA",US,2020-02-09T07:03:04
1790,2/18/2020,"Tempe, AZ",US,2020-02-01T19:43:03
1791,2/19/2020,Hubei,Mainland China,2020-02-19T23:23:02
1792,2/19/2020,Guangdong,Mainland China,2020-02-19T10:23:02
1793,2/19/2020,Henan,Mainland China,2020-02-19T12:13:08
1794,2/19/2020,Zhejiang,Mainland China,2020-02-19T11:33:02
1795,2/19/2020,Hunan,Mainland China,2020-02-19T11:33:02
1796,2/19/2020,Anhui,Mainland China,2020-02-19T14:13:03
1797,2/19/2020,Jiangxi,Mainland China,2020-02-19T01:23:07
1798,2/19/2020,Jiangsu,Mainland China,2020-02-19T12:13:08
1799,2/19/2020,Diamond Princess cruise ship,Others,2020-02-19T20:33:02
1800,2/19/2020,Chongqing,Mainland China,2020-02-19T23:23:02
1801,2/19/2020,Shandong,Mainland China,2020-02-19T12:03:07
1802,2/19/2020,Sichuan,Mainland China,2020-02-19T13:53:02
1803,2/19/2020,Heilongjiang,Mainland China,2020-02-19T11:03:08
1804,2/19/2020,Beijing,Mainland China,2020-02-19T04:53:02
1805,2/19/2020,Shanghai,Mainland China,2020-02-19T04:43:02
1806,2/19/2020,Hebei,Mainland China,2020-02-19T13:23:02
1807,2/19/2020,Fujian,Mainland China,2020-02-19T11:53:02
1808,2/19/2020,Guangxi,Mainland China,2020-02-19T09:13:12
1809,2/19/2020,Shaanxi,Mainland China,2020-02-19T10:23:02
1810,2/19/2020,Yunnan,Mainland China,2020-02-19T23:33:02
1811,2/19/2020,Hainan,Mainland China,2020-02-19T23:43:02
1812,2/19/2020,Guizhou,Mainland China,2020-02-19T10:53:02
1813,2/19/2020,Shanxi,Mainland China,2020-02-19T23:53:02
1814,2/19/2020,Tianjin,Mainland China,2020-02-19T13:03:03
1815,2/19/2020,Liaoning,Mainland China,2020-02-19T01:23:07
1816,2/19/2020,Gansu,Mainland China,2020-02-19T13:53:02
1817,2/19/2020,Jilin,Mainland China,2020-02-19T06:03:08
1818,2/19/2020,,Japan,2020-02-19T20:33:02
1819,2/19/2020,,Singapore,2020-02-19T22:13:08
1820,2/19/2020,Xinjiang,Mainland China,2020-02-19T07:03:07
1821,2/19/2020,Inner Mongolia,Mainland China,2020-02-19T11:03:08
1822,2/19/2020,Ningxia,Mainland China,2020-02-19T01:53:02
1823,2/19/2020,Hong Kong,Hong Kong,2020-02-19T12:13:08
1824,2/19/2020,,Thailand,2020-02-17T07:33:02
1825,2/19/2020,,South Korea,2020-02-18T03:43:02
1826,2/19/2020,Taiwan,Taiwan,2020-02-19T07:53:02
1827,2/19/2020,,Malaysia,2020-02-19T09:33:03
1828,2/19/2020,Qinghai,Mainland China,2020-02-19T04:53:02
1829,2/19/2020,,Germany,2020-02-18T17:03:03
1830,2/19/2020,,Vietnam,2020-02-13T06:33:02
1831,2/19/2020,,France,2020-02-15T20:53:02
1832,2/19/2020,Macau,Macau,2020-02-16T12:03:06
1833,2/19/2020,,UK,2020-02-16T16:23:06
1834,2/19/2020,,United Arab Emirates,2020-02-16T20:43:02
1835,2/19/2020,Queensland,Australia,2020-02-09T19:33:02
1836,2/19/2020,British Columbia,Canada,2020-02-17T08:03:07
1837,2/19/2020,New South Wales,Australia,2020-02-13T17:53:03
1838,2/19/2020,Victoria,Australia,2020-02-13T17:53:03
1839,2/19/2020,,India,2020-02-16T07:43:02
1840,2/19/2020,,Italy,2020-02-07T17:53:02
1841,2/19/2020,,Philippines,2020-02-12T07:43:02
1842,2/19/2020,South Australia,Australia,2020-02-17T08:13:09
1843,2/19/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
1844,2/19/2020,,Iran,2020-02-19T23:43:02
1845,2/19/2020,,Russia,2020-02-12T14:43:03
1846,2/19/2020,,Spain,2020-02-15T17:23:04
1847,2/19/2020,"Chicago, IL",US,2020-02-09T19:03:03
1848,2/19/2020,"San Benito, CA",US,2020-02-03T03:53:02
1849,2/19/2020,"San Diego County, CA",US,2020-02-13T03:13:08
1850,2/19/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
1851,2/19/2020,,Belgium,2020-02-17T04:23:06
1852,2/19/2020,,Cambodia,2020-02-12T07:43:02
1853,2/19/2020,"London, ON",Canada,2020-02-12T18:53:03
1854,2/19/2020,,Egypt,2020-02-14T23:53:02
1855,2/19/2020,,Finland,2020-02-12T00:03:12
1856,2/19/2020,Tibet,Mainland China,2020-02-12T06:43:02
1857,2/19/2020,,Nepal,2020-02-12T14:43:03
1858,2/19/2020,,Sri Lanka,2020-02-08T03:43:03
1859,2/19/2020,,Sweden,2020-02-01T02:13:26
1860,2/19/2020,"Boston, MA",US,2020-02-01T19:43:03
1861,2/19/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
1862,2/19/2020,"Madison, WI",US,2020-02-05T21:53:02
1863,2/19/2020,"Orange, CA",US,2020-02-01T19:53:03
1864,2/19/2020,"San Antonio, TX",US,2020-02-13T18:53:02
1865,2/19/2020,"Seattle, WA",US,2020-02-09T07:03:04
1866,2/19/2020,"Tempe, AZ",US,2020-02-01T19:43:03
1867,2/20/2020,Hubei,Mainland China,2020-02-20T23:43:02
1868,2/20/2020,Guangdong,Mainland China,2020-02-20T11:13:27
1869,2/20/2020,Henan,Mainland China,2020-02-20T13:53:06
1870,2/20/2020,Zhejiang,Mainland China,2020-02-20T11:13:27
1871,2/20/2020,Hunan,Mainland China,2020-02-20T11:13:27
1872,2/20/2020,Anhui,Mainland China,2020-02-20T09:53:02
1873,2/20/2020,Jiangxi,Mainland China,2020-02-20T05:23:02
1874,2/20/2020,Diamond Princess cruise ship,Others,2020-02-20T15:53:03
1875,2/20/2020,Jiangsu,Mainland China,2020-02-20T12:53:02
1876,2/20/2020,Chongqing,Mainland China,2020-02-20T23:13:05
1877,2/20/2020,Shandong,Mainland China,2020-02-20T11:13:27
1878,2/20/2020,Sichuan,Mainland China,2020-02-20T09:53:02
